"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000107706",14.9612644205696,2.87031036968956,0.878844834831922,3.26600357188024,0.00109076873551707,0.0029170865119996
"ENSMUSG00000107709",2.03573570807008,3.93934187584149,2.0987831314829,1.8769647119558,0.0605229305088127,0.104384231285814
"ENSMUSG00000107714",534.715237419577,-0.133869540390307,0.233207354602958,-0.574036529071834,0.5659430823624,0.662991139835516
"ENSMUSG00000107718",3.05641472248696,5.38676102796775,1.43015367513163,3.76656097986949,0.000165511671771079,0.000517929658289942
"ENSMUSG00000107722",318.712359819133,4.53878744850766,0.228112118853214,19.8971780689491,4.30493143602609e-88,1.76965796877873e-85
"ENSMUSG00000107724",121.295206364115,0.464115094346667,0.371891401577367,1.24798554733488,0.212036349978849,0.302464446589489
"ENSMUSG00000107728",489.538791997454,0.19602466095916,0.243340791116932,0.805556109435695,0.420498841450584,0.526911497441098
"ENSMUSG00000107739",6.3713867334125,1.37241817238534,1.06775212826785,1.28533405464781,0.198675574744861,0.287068344311623
"ENSMUSG00000107740",2706.3583623293,-0.439581453436254,0.188457697733245,-2.33252055354335,0.0196733229402675,0.0392768236827458
"ENSMUSG00000107743",11.1962527261151,0.15837923346816,0.607179079711726,0.260844351790504,0.794212540272893,0.850896514678897
"ENSMUSG00000107756",3.68707222471161,2.29590555801517,1.43570802036364,1.59914517816349,0.109788348221739,0.174200989577486
"ENSMUSG00000107760",6.17616439197193,0.774086864740535,0.781814691833723,0.990115525873448,0.322117655433235,0.426404941945803
"ENSMUSG00000107766",6.51043769943279,5.20152926954641,1.14214812275422,4.55416348013009,5.2594444237814e-06,2.0935918808706e-05
"ENSMUSG00000107770",30.352251149417,0.626398136859194,0.35501911354051,1.76440679661524,0.0776635147053205,0.129495732475892
"ENSMUSG00000107782",2.33130091123926,2.60781758095443,1.80503954957941,1.44474262714193,0.148530191696953,0.22490482239244
"ENSMUSG00000107798",7.90481344342549,6.38147440319835,1.05830636059936,6.02989327172169,1.64067994529073e-09,1.01537853244165e-08
"ENSMUSG00000107802",6.16106945929977,0.693774063171459,0.90911212110513,0.763133663126278,0.445383685800059,0.55114748568149
"ENSMUSG00000107810",8.60038254174652,0.950872738577817,0.730325014886726,1.30198571758534,0.192921268043449,0.280117173325415
"ENSMUSG00000107813",5.57820178702725,0.380070752864234,1.22817783502265,0.309459055542412,0.756972353507564,0.822541735897605
"ENSMUSG00000107821",11.6588225969599,0.933560807510892,0.691817560229846,1.34943207744066,0.177198223337028,0.260669549380793
"ENSMUSG00000107822",2.36822972976336,5.01656196137603,2.0990839245849,2.38988155862709,0.016853807031106,0.0342556792903796
"ENSMUSG00000107832",3.26581867851781,-0.716187219135625,1.09141886139836,-0.656198316215667,0.511696532126979,0.614254229839181
"ENSMUSG00000107833",7.49616511104827,6.67965341374181,1.09565792126268,6.09647708843642,1.08431482348787e-09,6.8433167011741e-09
"ENSMUSG00000107835",2.16810213472503,4.89448776128427,1.72666102520629,2.83465468313302,0.00458752431537895,0.0107643161103777
"ENSMUSG00000107836",9.65834537148259,1.97395433034644,0.804409061520311,2.45391856553147,0.0141308978206281,0.0292979701080259
"ENSMUSG00000107842",14.3402737735101,-0.380462220186866,0.679662491185218,-0.559781104770697,0.575628753440546,0.671357498556586
"ENSMUSG00000107853",8.10869514720035,-0.645574525643287,0.77214921048288,-0.836074837452159,0.403112803052792,0.510028959932317
"ENSMUSG00000107863",7.14558656118337,-0.754731852564014,0.700318256217558,-1.07769838336122,0.281168380174732,0.381821694594694
"ENSMUSG00000107868",7.74873399678833,6.72700073763743,1.04867286493137,6.41477524840661,1.41030766113151e-10,9.83580312050479e-10
"ENSMUSG00000107873",5.31613251532105,2.54433848058998,0.982900252253166,2.58860293784382,0.00963661399723266,0.0208747730852093
"ENSMUSG00000107876",1.23875214706408,4.08670667873948,2.75197589816386,1.48500816503014,0.137541661205446,0.210873044862656
"ENSMUSG00000107879",854.350876769901,-0.453854724295403,0.226208592123897,-2.00635493123454,0.0448183931622921,0.0806157835945099
"ENSMUSG00000107880",102.17509302732,-0.798942716011703,0.422770987914438,-1.88977659028343,0.0587878456924549,0.101835412440998
"ENSMUSG00000107881",33.3644492004623,0.918110876118867,0.609141821070481,1.5072202307591,0.131754216300881,0.203613224960066
"ENSMUSG00000107887",219.082821811264,0.176395026674551,0.272078647994711,0.648323666611207,0.51677562994751,0.618683610515708
"ENSMUSG00000107898",882.540139766453,0.837516312592272,0.246379911992018,3.39928813928388,0.00067561499279246,0.00188242258680027
"ENSMUSG00000107900",2.65462730952083,0.476609260176793,1.26806846631326,0.37585451640673,0.707025055986707,0.782792127040547
"ENSMUSG00000107902",4.78878434963369,1.12753961310521,1.34613860013732,0.837610341899559,0.402249582611729,0.509238204199486
"ENSMUSG00000107909",25.9789386092443,-0.219924803984232,0.489638372643622,-0.44915761564362,0.653317960190312,0.739453813249397
"ENSMUSG00000107915",4.11786895944611,5.06069181704846,1.26886651209299,3.98835635491778,6.65326698614183e-05,0.000223230631134465
"ENSMUSG00000107924",0.708052000069259,-2.62382682474855,2.9997639920178,-0.874677751893283,0.381749268840442,0.487850324070861
"ENSMUSG00000107944",11.0113381448656,0.73085781182031,0.69775752545547,1.04743809297253,0.29489757046668,0.397035363500394
"ENSMUSG00000107946",2.2663303758317,4.960308091481,1.78519077077767,2.77858712507246,0.00545958699371463,0.0125840124625452
"ENSMUSG00000107947",1.3556909075443,-1.02292629131516,2.3778277070075,-0.430193612556781,0.667054808014089,0.750985599415872
"ENSMUSG00000107948",1664.75285791612,-1.4096003001127,0.20406180222551,-6.90771268674253,4.92530212977838e-12,3.97145448231394e-11
"ENSMUSG00000107951",6.36244559458907,-0.672336835545607,0.77844425429892,-0.863692977156245,0.38775657257632,0.494152583031426
"ENSMUSG00000107952",9.70425353052993,3.88467664370806,1.10494287993484,3.51572621015227,0.000438552982369925,0.00126939858512383
"ENSMUSG00000107954",10.8227429862906,1.09096198347092,0.742894673155449,1.46852847771415,0.141960726591273,0.216691837447518
"ENSMUSG00000107968",5.25503125486979,-0.384806258978564,0.8627305075461,-0.446032979722815,0.655573423290606,0.741378557626706
