"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000019782",264.770843956332,0.0476054939866219,0.244125632838865,0.195004078158577,0.845389755003191,0.906543777015648
"ENSMUSG00000019785",554.651384613123,-0.846877411391173,0.169522874148048,-4.995652743898,5.86370911618748e-07,1.30961354796548e-05
"ENSMUSG00000019787",0.752976607480726,-1.50891619010938,2.58296951426193,-0.58417886149173,0.559099981778356,NA
"ENSMUSG00000019789",53.693260794672,-0.521704285236532,0.342197578319513,-1.52457036019528,0.127366294943838,0.244287973445813
"ENSMUSG00000019790",524.393781833457,-0.361879811496219,0.194458656672502,-1.86096015311717,0.0627498039917665,0.144398291776626
"ENSMUSG00000019791",265.12003057824,-1.23728172473049,0.481013502027971,-2.57223907336085,0.0101043089601432,0.0359511013921006
"ENSMUSG00000019792",637.426737962051,-0.374778127294361,0.200526187499074,-1.86897348405475,0.0616265035415681,0.142455774830474
"ENSMUSG00000019794",155.005523554838,-1.05802093444135,0.265649893538064,-3.98276438341486,6.81182803517513e-05,0.000690199663732546
"ENSMUSG00000019795",129.319911040766,-0.434888438107612,0.259108091026109,-1.6784054731189,0.0932679698881075,0.194471320000279
"ENSMUSG00000019796",45.7417567382183,-0.742371379353103,0.407553118981764,-1.82153281321427,0.0685259034459895,0.154303832258627
"ENSMUSG00000019797",104.132286250512,-0.846033782700736,0.333854552248953,-2.53413882483128,0.0112724063929799,0.0392854560550044
"ENSMUSG00000019802",172.664372858538,-0.191499292680793,0.204058421895744,-0.938453266969946,0.348011522647807,0.502523893796828
"ENSMUSG00000019803",479.375582141928,-2.30028879895227,0.261303662485925,-8.80312498136596,1.33058241568571e-18,4.149445903731e-16
"ENSMUSG00000019804",543.864753137068,-0.494930461077399,0.317168346323201,-1.56046612726308,0.118649768559978,0.231982131957509
"ENSMUSG00000019806",67.3205863217033,0.809365375126194,0.342266473900834,2.36472291867153,0.0180435647923272,0.0565705953613135
"ENSMUSG00000019808",4.1508767383956,0.375937305158586,0.625460741921644,0.601056597099235,0.547802290492982,0.686332160695025
"ENSMUSG00000019809",332.621113851424,-0.125521486154658,0.225827533682535,-0.555828973145115,0.578327776975025,0.711762023259477
"ENSMUSG00000019810",1.7968211808362,-1.1419244809001,1.79870127776898,-0.634860549116021,0.525519368906245,0.66699091418035
"ENSMUSG00000019813",515.324723662296,-1.02357650124082,0.278061128925312,-3.68112042555851,0.000232211289189483,0.0018462880594669
"ENSMUSG00000019814",455.83895893497,-0.392208871790572,0.18829951836814,-2.08289896431797,0.0372604340500901,0.0976073045877044
"ENSMUSG00000019817",126.783252497513,0.173239598331824,0.418148251709968,0.41430185974324,0.678653052033896,0.789459646225169
"ENSMUSG00000019818",1818.16457183372,-0.269074373682108,0.19629104135863,-1.37079294001248,0.170439512395614,0.302126461972856
"ENSMUSG00000019820",206.181504394859,-1.35323580339943,0.323555099953467,-4.18239676516936,2.88452007327001e-05,0.000336627290601989
"ENSMUSG00000019822",44.1308343505178,0.890284894884794,0.49782019284176,1.78836637743175,0.0737169171521936,0.163062246794029
"ENSMUSG00000019823",0.615504503600673,0.820149146288098,3.1393238208335,0.261250254225238,0.79389952605442,NA
"ENSMUSG00000019826",134.165923808914,-1.1525718277064,0.341127858307856,-3.37870918377543,0.00072827003208298,0.00458127282042487
"ENSMUSG00000019828",65.3501509561363,-0.820138480803671,0.332121034100561,-2.4693963844378,0.0135341207490467,0.045212178816494
"ENSMUSG00000019831",159.37304724342,-0.692225118943391,0.246352669104293,-2.80989494232083,0.00495576739087292,0.0208764900070278
"ENSMUSG00000019832",330.493470890135,-0.350679976484533,0.254804561526798,-1.37627040263034,0.168737932623245,0.300026056950211
"ENSMUSG00000019834",0.874421602982065,1.32278461285317,2.33050667736113,0.567595289772341,0.570309806226427,NA
"ENSMUSG00000019837",61.1983269766392,-0.270702134406152,0.297307124307471,-0.910513446446024,0.362551793668444,0.517185277880271
"ENSMUSG00000019838",1814.86525700598,-0.653887179728489,0.262635602147136,-2.48971264513545,0.0127846414105556,0.0433185837733916
"ENSMUSG00000019841",1075.83586272855,0.347648711861687,0.201709883741165,1.72350856296061,0.0847965980140705,0.181382097440855
"ENSMUSG00000019842",3.55495527117841,-1.20198969553315,0.799498720417217,-1.50342916734863,0.13272840987243,0.252046281264289
"ENSMUSG00000019843",766.624778316009,-0.833954583240653,0.282503171580489,-2.95201848027057,0.00315704035756588,0.0145417285616547
"ENSMUSG00000019845",209.46213884301,-0.365163196238065,0.265918006059281,-1.37321726215358,0.169684814825512,0.301296107302996
"ENSMUSG00000019846",131.530863219448,-0.426302299751385,0.32174291179643,-1.32497806205319,0.185178427657672,0.321054743308474
"ENSMUSG00000019848",7.09183977083698,-0.0984445585519598,0.729127961941108,-0.135016847097562,0.89259855424152,0.935775362847986
"ENSMUSG00000019849",426.343789196117,-1.39871108703293,0.305507575275317,-4.57831883799423,4.68727863070091e-06,7.56795514295333e-05
"ENSMUSG00000019850",2.95420368472892,3.27239356480727,1.10701823299923,2.95604305987031,0.00311613583211804,0.0143999393517221
"ENSMUSG00000019851",39.7837793584071,1.17483008545192,0.377488320218721,3.11222896849156,0.00185680423953979,0.00962406383313327
"ENSMUSG00000019852",821.716952769679,-0.0794568693603385,0.230626364473015,-0.34452639246991,0.730450451218294,0.827277261316569
"ENSMUSG00000019853",0.986304248826838,1.74375771284733,2.3261732296998,0.749625045367908,0.45348056225449,NA
"ENSMUSG00000019854",604.141254179878,-1.27553062030236,0.240517262848371,-5.30328095869979,1.13739660355464e-07,3.24090673500172e-06
"ENSMUSG00000019856",450.953999426099,0.528083610325509,0.236473424966097,2.23316260760049,0.0255382231754071,0.0732374854362268
"ENSMUSG00000019857",1286.90536238062,-1.03612743789894,0.245887912594207,-4.21382013848268,2.510872644166e-05,0.000302022109483967
"ENSMUSG00000019861",102.436247772992,-0.193210572483779,0.263266683693326,-0.733896783950247,0.463011647313106,0.612162686720005
"ENSMUSG00000019863",28.1522932159809,0.526675274236462,0.515234834672091,1.02220432081548,0.306684206190586,0.459380270052061
"ENSMUSG00000019864",117.397245673615,-0.438149378679562,0.227089959605231,-1.92940885383587,0.0536801254256435,0.128441789168491
"ENSMUSG00000019865",3.992955626389,-0.501616081276131,1.16187208304348,-0.43173090101465,0.665937005791018,0.779751020547958
"ENSMUSG00000019866",355.393672482374,-1.56468667498794,0.236046086761267,-6.62873380557431,3.38578515316908e-11,2.57993764612522e-09
"ENSMUSG00000019868",1810.32218990238,-0.651159305202519,0.196329017490217,-3.31667378325756,0.000910959135456984,0.00546315948756966
"ENSMUSG00000019872",3.21830511751086,-0.412990116698676,1.43300091970914,-0.288199477766212,0.773194048518024,0.857575404558257
"ENSMUSG00000019873",54.3248749990539,0.150619818417242,0.375087938952757,0.401558682046058,0.688008842941452,0.79525491901531
"ENSMUSG00000019874",14.2944627851809,0.781691764189985,0.606899455687661,1.28800867567804,0.197742943189101,0.336702847654647
"ENSMUSG00000019876",127.888992855334,0.62418921716038,0.316491363323033,1.9722156415475,0.0485849948280808,0.119319135613954
"ENSMUSG00000019877",945.171793112282,0.568645013719446,0.252031922037267,2.25624202332339,0.0240554780832138,0.0701340462121399
"ENSMUSG00000019878",302.240430482553,1.3522768632739,0.312826838158767,4.32276486005203,1.54085931745021e-05,0.00020287780223504
"ENSMUSG00000019880",2.39755223910549,2.25409964447952,1.25569098876847,1.79510696870593,0.0726366586933908,0.161308365079349
"ENSMUSG00000019883",40.6996893263955,-1.17592976711266,0.300883231730299,-3.90825956086088,9.29634017129324e-05,0.000880485762005502
"ENSMUSG00000019888",108.168532053772,-0.21668322716388,0.342917236216683,-0.631881994484995,0.527463989716172,0.668258620735806
"ENSMUSG00000019889",17.3786182722883,0.330732960671328,0.675412247835549,0.489675693224704,0.624363404563561,0.749040374214602
"ENSMUSG00000019890",10.3141278728793,1.25374277966988,1.02456974599783,1.22367733828492,0.221073971784118,0.364983960177144
"ENSMUSG00000019891",284.918826170358,0.0332503310121233,0.218565967320815,0.152129498566069,0.879084798492025,0.928544690874096
"ENSMUSG00000019892",26.5793341893658,-0.964217969053871,0.543665908555207,-1.77354870680834,0.0761378285064449,0.166882862429849
"ENSMUSG00000019893",4.78506085826488,0.718961280708675,0.763928712082144,0.941136613060521,0.346634854898562,0.501058451201011
"ENSMUSG00000019894",263.376679050402,-0.442768896309538,0.244210584277845,-1.81306186060219,0.0698222807661372,0.156565540359754
"ENSMUSG00000019897",513.551013139574,-0.169911909451235,0.29328227203632,-0.579345994121982,0.562355736754189,0.698533705228576
"ENSMUSG00000019899",874.118062225837,-0.0301846758749615,0.243833420953621,-0.123792201072809,0.901479806958097,0.939878649651706
"ENSMUSG00000019900",2.32650464322229,1.4165316672447,1.50507979493242,0.941167154069924,0.346619206077784,0.501058451201011
"ENSMUSG00000019907",3309.08720890014,-0.769628943646146,0.201623172835354,-3.81716512453967,0.000134993827979454,0.00119716463005821
"ENSMUSG00000019909",84.4708265055128,0.832196750990987,0.354202342440646,2.34949533438062,0.0187988797052024,0.0582685687899149
"ENSMUSG00000019913",10.474722302443,2.63656983358735,1.17818398022479,2.23782522750336,0.0252324546017103,0.0726101393528369
"ENSMUSG00000019916",316.856882332431,-0.986307170951527,0.272429325865354,-3.62041482802407,0.00029413106386124,0.00222614252378575
"ENSMUSG00000019917",17.7311969738562,1.01472512757857,0.516758185083208,1.96363629424696,0.0495722852738758,0.121125549044119
"ENSMUSG00000019920",767.32838208502,0.984118512207004,0.193306877199979,5.09096482474815,3.56246116561102e-07,8.55803794991292e-06
"ENSMUSG00000019923",210.234776649911,-0.0472404816289747,0.266056420381927,-0.177558134327901,0.859070005961009,0.914863650185505
"ENSMUSG00000019927",70.3351892775824,-0.0220120932838011,0.284553838135384,-0.0773565151257186,0.938339932980211,0.962064299075553
"ENSMUSG00000019929",3.2672197646515,0.0174371819584651,1.27974595958473,0.0136255026459497,0.989128758188831,0.993889384549286
"ENSMUSG00000019932",17.7184015427396,0.425442092252474,0.770629718135003,0.552070705606948,0.580899911522105,0.713832057065985
"ENSMUSG00000019933",2.01195055005267,-1.03765974931671,1.03214383844838,-1.00534413001644,0.314731172423555,0.467584732563975
"ENSMUSG00000019935",17.0476045375616,-1.43801685830163,0.631177912490285,-2.27830668634775,0.0227083115713913,0.0672543030007438
"ENSMUSG00000019942",705.47626997623,-0.515805383730089,0.255393363940395,-2.01965069010356,0.0434196332418468,0.109494288130362
"ENSMUSG00000019943",2116.93132654911,-0.112802770995653,0.194410036197157,-0.580231212349842,0.561758707918494,0.698053176014422
"ENSMUSG00000019944",274.896861088047,-1.67254084519931,0.23768013628229,-7.03693994525843,1.96507496387167e-12,2.14882223322071e-10
"ENSMUSG00000019947",1754.67686634131,3.08066632447048,0.81454938220801,3.78204979558105,0.000155542236512874,0.00133792902300066
"ENSMUSG00000019948",82.7678140392218,-0.0399225247877751,0.345757025267376,-0.115464103026982,0.908077271769315,0.943951929419461
"ENSMUSG00000019951",479.329206779245,-0.648640244344897,0.220770990228148,-2.93806828367523,0.00330264273805764,0.0151284357479095
"ENSMUSG00000019952",245.246172966644,-0.662576779525179,0.327431638295937,-2.02355759807894,0.0430156915687987,0.108684808104812
"ENSMUSG00000019960",74.2413032913257,2.1705524568822,0.504615552428446,4.30139825543721,1.6972370197626e-05,0.000218679964902847
"ENSMUSG00000019961",469.539698220469,-1.03607217724767,0.217946710409358,-4.75378671832979,1.9964164419981e-06,3.68636544772456e-05
"ENSMUSG00000019966",114.961935693801,0.147507617521607,0.31577784322682,0.467124659584344,0.640410692280547,0.760919781133452
"ENSMUSG00000019969",841.464212152349,-0.910907257432342,0.215529783904223,-4.22636371146333,2.37498005315653e-05,0.000288145994921873
"ENSMUSG00000019970",162.569744006033,1.22006698654691,0.273396554556109,4.4626275138245,8.09607200395069e-06,0.000118348830335529
"ENSMUSG00000019971",266.490368956939,-0.124090582778113,0.219767389565701,-0.564645114197049,0.572315173143429,0.707202022725047
"ENSMUSG00000019975",15.9931870674854,0.395188939952065,0.514433646601985,0.768201968441268,0.442367204237235,0.593724692703836
"ENSMUSG00000019977",236.505524174993,-0.114101546776927,0.20492260796432,-0.556803116602899,0.577661954268149,0.71130647191252
"ENSMUSG00000019978",1648.98334439217,-0.567758421244377,0.214889364412908,-2.64209642387622,0.00823945948998278,0.0308338884025133
"ENSMUSG00000019979",162.175040619133,0.246909951240947,0.274678882810051,0.898904017356488,0.3687037879566,0.523549827757274
"ENSMUSG00000019982",6.65632278521862,5.15539678521376,1.29375719081824,3.98482560854655,6.75297013954942e-05,0.000685060344277182
"ENSMUSG00000019984",657.2575526872,-0.592621444635272,0.193611724304778,-3.06087581608635,0.00220690606593964,0.0110542231262414
"ENSMUSG00000019986",7.75188994466007,-0.440082432536256,0.754464225600491,-0.58330457244144,0.55968828498493,0.696405402626438
"ENSMUSG00000019987",1.25230420837233,1.21718743678296,4.27816913744497,0.284511293891923,0.776018580230776,NA
"ENSMUSG00000019988",1158.45643929113,-0.49347034449565,0.225090487649867,-2.19231985166451,0.0283564193154764,0.0792567802942113
"ENSMUSG00000019989",12.7216589258123,0.606158710716541,0.606097952287339,1.00010024523095,0.317261997472181,0.470473057188405
"ENSMUSG00000019990",101.755991770687,-0.443685285648377,0.560957401809745,-0.790942920473057,0.428977300774072,0.581500261211895
"ENSMUSG00000019992",2305.06047982925,-1.5377566071808,0.539458626665112,-2.85055522549909,0.00436429707471057,0.0188399801943414
"ENSMUSG00000019996",520.590311541396,0.102371403995714,0.252184436941436,0.405938626654776,0.684787695745057,0.793077247930325
"ENSMUSG00000019997",3.73177143340256,2.10391343434268,1.15391282671514,1.82328628786623,0.0682600420052564,0.153861478700109
"ENSMUSG00000019998",214.909043105631,0.377198898218482,0.261703619306231,1.4413209080502,0.149494043157708,0.274684090210126
"ENSMUSG00000020000",1.01291842193513,-1.54443811523396,2.19256457921207,-0.704398004910291,0.481184948108969,NA
"ENSMUSG00000020003",530.213226031198,-0.455664778542886,0.285642121244422,-1.59522964105485,0.110660892689733,0.220875836540844
"ENSMUSG00000020009",1.53952356315956,3.43284810008833,1.8399989950316,1.8656793342593,0.0620862426612935,NA
"ENSMUSG00000020014",3.37537030794128,1.07452136321806,1.22556222597299,0.876757899718216,0.380618150629109,0.535025847795843
"ENSMUSG00000020015",212.393019951216,-0.0322597451709858,0.269010289851499,-0.119920116025279,0.904546429185326,0.941907778997885
"ENSMUSG00000020017",1.71653204198561,3.22113304548015,1.81324520018817,1.7764464757143,0.0756593565737003,0.166158524348085
"ENSMUSG00000020018",128.537416777167,-0.80450443098639,0.272181348336502,-2.95576620478699,0.00311893414523874,0.0144056091623204
"ENSMUSG00000020019",14.060957977699,1.18890556074237,0.554422300110702,2.144404293451,0.032000506549111,0.0867077281234158
"ENSMUSG00000020020",2.11786497248248,1.31219671239052,1.65600920723674,0.792384913475258,0.428136273406382,0.58064064139192
"ENSMUSG00000020021",815.47373569829,-0.168280817016982,0.25593580289724,-0.657511825668832,0.510851869642932,0.65425093047281
"ENSMUSG00000020022",116.501388468557,0.273627821398587,0.39870326701578,0.686294404976013,0.492527476455753,0.638356245941267
"ENSMUSG00000020023",4320.42489706498,-0.425438188410211,0.20575224224998,-2.06772078767104,0.0386662860132489,0.100252541410795
"ENSMUSG00000020024",893.502387705776,-0.18637082517877,0.196448647053024,-0.948699968030148,0.342773230301859,0.497312070154503
"ENSMUSG00000020027",41.0911650857568,1.02271693607088,0.642989800048195,1.59056478966574,0.111707553848713,0.222306216829629
"ENSMUSG00000020029",191.998091965654,-0.955192018422799,0.361184618083761,-2.64460879726966,0.00817854099209829,0.0306809156397717
"ENSMUSG00000020032",12.9516900808404,1.4029010335446,0.602789134464341,2.32734957107557,0.0199466674297612,0.0608341868298111
"ENSMUSG00000020034",37.8005785720491,3.22685013552686,0.436363084146601,7.39487425210966,1.41542156139786e-13,2.0548016460293e-11
"ENSMUSG00000020037",26.8590203863614,-0.922054171356074,0.550310976077007,-1.6755147751715,0.0938332746037942,0.195345820784756
"ENSMUSG00000020038",2219.43985374373,-0.827619797836552,0.249924649741238,-3.31147727402414,0.00092804777610109,0.00553477744895489
"ENSMUSG00000020042",20.6956123544205,3.2103517149274,1.04012688223089,3.08650008933694,0.0020252788575844,0.0103038356379823
"ENSMUSG00000020044",1.90881643843261,-1.36795898838316,1.8163885182351,-0.753120257395341,0.451377652391044,0.601741582193254
"ENSMUSG00000020048",1535.82750296988,-0.793981830851283,0.228807936599806,-3.47007993975309,0.000520303485184198,0.00350336293102834
"ENSMUSG00000020051",12.089640690548,-0.344554868640564,0.655972680687679,-0.52525795476628,0.599403881561846,0.7288584999279
"ENSMUSG00000020052",36.8618136504519,4.14943773946361,0.991417222232228,4.18535975209401,2.84714816284691e-05,0.000333653271136687
"ENSMUSG00000020053",18.5991526021244,0.473241660811763,1.02816888640862,0.460276193014157,0.645317987113674,0.764538828126795
"ENSMUSG00000020056",226.38151059683,2.05035027211376,0.31366717766592,6.53670647777353,6.28882973134629e-11,4.52580737931075e-09
"ENSMUSG00000020057",0.472734938601654,0.672052628657467,4.05874851491522,0.165581244116945,0.868486508549396,NA
"ENSMUSG00000020059",333.23758704118,1.45291508191262,0.364365088419182,3.98752550145837,6.67660296380776e-05,0.000678949238590112
"ENSMUSG00000020062",39.558678187662,4.68805617498717,0.670104353880045,6.99600912580607,2.63356390600439e-12,2.64887639314675e-10
"ENSMUSG00000020063",240.381841098231,-0.293977638614218,0.216921781938116,-1.35522415493565,0.175346151038385,0.308453899873226
"ENSMUSG00000020064",48.3375599169583,-0.372097985481559,0.408963027809944,-0.909857273588267,0.362897785167791,0.517503489052892
"ENSMUSG00000020067",8.02814185728054,0.202413450214445,0.739429422088486,0.273742759170628,0.784282315306373,0.865996602829934
"ENSMUSG00000020069",156.046281620617,-0.294564010989145,0.200928329027951,-1.46601533200512,0.142644109990078,0.265604468402578
"ENSMUSG00000020070",337.853831217683,0.924645009698749,0.228300105054434,4.0501295848212,5.11892784074035e-05,0.000542838443564656
"ENSMUSG00000020072",24.765696841486,-0.362839946115516,0.514663323041269,-0.705004475491681,0.480807450987906,0.62746415643493
"ENSMUSG00000020074",1590.5339456075,-0.0782207219648792,0.207785066520916,-0.376450162057268,0.706582259933432,0.808675088845929
"ENSMUSG00000020075",351.33637935351,0.55216780959613,0.218623114170726,2.52566070925572,0.0115480949714126,0.0400308602961275
"ENSMUSG00000020076",219.563545255957,-0.7479741405783,0.263183791729209,-2.84202205486838,0.00448283903055743,0.0192382796316481
"ENSMUSG00000020077",664.705829189296,-0.954229414321476,0.215851946515565,-4.42075890315246,9.8354864015045e-06,0.000139771806752182
"ENSMUSG00000020078",2027.66965494426,-0.463679169647406,0.188480713473735,-2.46008814961335,0.0138902894506033,0.0460457626669605
"ENSMUSG00000020079",636.262560511782,-0.594334972690521,0.230068587756939,-2.5832947404294,0.00978616794936636,0.0351159318703025
"ENSMUSG00000020083",1607.63801558971,-0.606426082919379,0.196393097918731,-3.08781769494936,0.00201632122752062,0.0102675686336399
"ENSMUSG00000020085",16.0547202412086,1.12320146938843,0.802639616914075,1.39938453786623,0.161697701051812,0.290824445766584
"ENSMUSG00000020086",6.27550583875801,0.239774996687734,0.665398797421273,0.360347805882687,0.71858705323565,0.818381537734585
"ENSMUSG00000020087",331.293373209556,-1.56379908261321,0.657460870513831,-2.3785431996752,0.0173812001670803,0.0549154616911131
"ENSMUSG00000020088",428.38120342874,-0.738773157216857,0.258519645769742,-2.8577060556352,0.00426715479083217,0.0185323260285924
"ENSMUSG00000020089",914.776738215997,-0.682756176656487,0.205942700654864,-3.31527252233477,0.000915538216166321,0.005478913845146
"ENSMUSG00000020091",117.737236879273,0.0659519430822121,0.258321176917574,0.255309858329022,0.798483786351851,0.874834024001254
"ENSMUSG00000020092",0.761326922089133,2.58955576970571,2.75416287328163,0.940233344522657,0.347097881460719,NA
"ENSMUSG00000020097",14.0518192903931,2.4645135968104,0.636477937869298,3.87211158498394,0.000107896532887751,0.000991258927348461
"ENSMUSG00000020098",445.288183425594,-0.0228543877051585,0.28829014205276,-0.0792756475903916,0.936813375735456,0.961474387259975
"ENSMUSG00000020099",171.730548481611,5.05949533010183,0.47960168771445,10.5493693198056,5.11392035217223e-26,5.06578933709296e-23
"ENSMUSG00000020100",81.7048502809109,0.774847315357302,0.358600968195443,2.16075076220932,0.0307145973826351,0.0839665292083725
"ENSMUSG00000020101",0.89656318029719,-1.17641466936422,4.23332179157308,-0.277893986633857,0.781093740138051,NA
"ENSMUSG00000020102",28.6887228265852,2.09818233765308,0.55171728166232,3.80300274686207,0.000142952769971879,0.00125185889044537
"ENSMUSG00000020105",99.666472656024,1.4379929685643,0.348056838662763,4.13148890879169,3.60421084794914e-05,0.000409404185372126
"ENSMUSG00000020107",677.79130866127,-1.0142915687877,0.187898345598876,-5.39808674501583,6.73553020080162e-08,2.06229688329999e-06
"ENSMUSG00000020108",813.246179080527,-0.888071581144596,0.230127887411936,-3.85903503974257,0.000113835617001306,0.00103621177854162
"ENSMUSG00000020109",177.647058328328,-0.181692300439685,0.274508621501993,-0.66188194543961,0.508046883430119,0.651626306462571
"ENSMUSG00000020111",323.290616565796,-0.679471724820826,0.245891246196158,-2.76330180651809,0.00572198307331607,0.0232300373564712
"ENSMUSG00000020114",1309.07840675243,-0.73972805092879,0.170743067893821,-4.33240458926742,1.47489585462759e-05,0.000195568867652981
"ENSMUSG00000020115",193.269021612691,-0.169256027260865,0.300563450622891,-0.563129106050977,0.573346973201557,0.707908426476591
"ENSMUSG00000020116",572.687260086359,-0.675508705270699,0.207482047750258,-3.25574531674083,0.00113095148774903,0.00647344927329739
"ENSMUSG00000020120",219.114077613124,0.294606370885568,0.270235388488685,1.09018427428465,0.275631979111208,0.426073299819418
"ENSMUSG00000020121",158.638387340711,-0.0891242673022836,0.264302908002727,-0.337205019709295,0.735962353496413,0.830855982125532
"ENSMUSG00000020122",328.909998343519,-0.326212574439568,0.274050634223194,-1.19033687101009,0.233914014466114,0.379454002852265
"ENSMUSG00000020124",3555.66011336349,-0.220343607715195,0.185829547779598,-1.18572966650347,0.235729074897644,0.381846635367095
"ENSMUSG00000020128",273.805735662005,0.914781496227942,0.246390568771824,3.71272934994154,0.00020503611430816,0.00167287217294061
"ENSMUSG00000020130",11631.6391482288,-0.394735755401,0.217371340055365,-1.81595124408057,0.0693778515228345,0.155776402619271
"ENSMUSG00000020132",555.621749035825,-0.547615598389961,0.19609122449063,-2.7926573451334,0.00522770361263536,0.0217208311958498
"ENSMUSG00000020133",164.717276670309,-1.74154752374072,0.406119180474316,-4.28826710845503,1.80072470294641e-05,0.000228548479021706
"ENSMUSG00000020134",1471.90341161331,-0.114376770824896,0.285624936914872,-0.400443925030906,0.688829577151455,0.795766624081121
"ENSMUSG00000020135",9.82300293339581,-0.236846124848551,0.820121734797186,-0.288793864129357,0.772739127862533,0.857354520569578
"ENSMUSG00000020137",40.4333462041853,-0.984923759961177,0.376584985707954,-2.61540899754563,0.00891206664082403,0.0327183785113313
"ENSMUSG00000020140",5.14367068211565,0.583293856152761,1.0496783811152,0.555688167582397,0.578424046788224,0.711828482016493
"ENSMUSG00000020142",3.24486237322927,0.572758849405431,1.01336210568606,0.56520650041247,0.571933315772548,0.706888589916309
"ENSMUSG00000020143",17.2314393092073,-0.224576965403283,0.549910606022049,-0.4083881324418,0.682988744749809,0.791983079472622
"ENSMUSG00000020149",426.653637021413,0.727230475842489,0.216987743692479,3.35148180937418,0.000803803195731193,0.00494016270661069
"ENSMUSG00000020150",15.0603588974308,-0.772005948892047,0.651229521043776,-1.18545908001022,0.235835984478671,0.381946333777729
"ENSMUSG00000020151",577.055348158041,-0.621091137334803,0.21513389958798,-2.88699799763916,0.00388936705697823,0.0172043449539042
"ENSMUSG00000020152",2091.31182487681,-0.655049681142349,0.190558207509168,-3.43753066165274,0.000587044251487299,0.00386618114784752
"ENSMUSG00000020153",723.072104208102,-0.498306378286943,0.529283989872485,-0.941472607941522,0.346462720185339,0.500981642445569
"ENSMUSG00000020154",81.6524946665516,-0.0356457940902994,0.434796424450013,-0.081982721305468,0.934660453598446,0.960228435383398
"ENSMUSG00000020155",1.60104863346949,-3.21323917067684,1.78879473632771,-1.7963151978373,0.072444402144132,NA
"ENSMUSG00000020156",371.664935372353,-0.749132539670386,0.347300672042164,-2.15701436817099,0.0310045449417793,0.0846080921762379
"ENSMUSG00000020159",28.3192164976275,-1.12994101816215,0.465454047926984,-2.42761025109703,0.0151986665584608,0.04938173738076
"ENSMUSG00000020160",5.80792505516514,0.537449933319625,0.97659343306513,0.550331299722944,0.582092159874027,0.714723439466176
"ENSMUSG00000020163",831.454181023729,-0.602651096383543,0.455188603704215,-1.32395910503759,0.185516626838732,0.321539566325763
"ENSMUSG00000020166",529.513318298823,-0.635913280324304,0.179015429973156,-3.5522819480961,0.000381905402500489,0.00274021601112409
"ENSMUSG00000020167",325.477703392203,-0.62786623905567,0.289947865479784,-2.16544528795452,0.0303536010257974,0.0832960904548197
"ENSMUSG00000020169",7.1062445722545,-0.498952095228259,0.539425715282153,-0.924969057078187,0.354982003187963,0.509102632075985
"ENSMUSG00000020170",284.472046676881,1.30490494877066,0.268372524471001,4.86228965257454,1.16035658330494e-06,2.35426564612712e-05
"ENSMUSG00000020171",979.120592013138,-0.368925378687639,0.224629684022963,-1.64237144477275,0.100513049003074,0.205675332076436
"ENSMUSG00000020173",177.926272595142,-0.247648326895657,0.466704756528034,-0.530631675447218,0.59567404114724,0.725633018874387
"ENSMUSG00000020175",6.20621367481279,-0.138608454092216,0.92024102782895,-0.150621902197974,0.880273983049997,0.929308018597605
"ENSMUSG00000020176",402.058961980905,-0.995035447996626,0.189471203293247,-5.25164473915646,1.50747005826497e-07,4.12777167173692e-06
"ENSMUSG00000020178",2.84970305959137,1.19551836488879,1.41952005406829,0.842198996387886,0.39967657548372,0.554046224164129
"ENSMUSG00000020180",1374.66419419273,-0.478373740530263,0.190635990222295,-2.50935691614393,0.0120951205267925,0.0414071619579561
"ENSMUSG00000020181",1101.18811438099,-0.176231940533882,0.171371657128824,-1.02836106907342,0.30378001426774,0.456428929360166
"ENSMUSG00000020183",100.891759797305,-0.567975221670529,0.283737564838696,-2.00176251598346,0.0453102791597858,0.113124551675433
"ENSMUSG00000020184",1215.72534111013,-0.734609779964663,0.226967309146027,-3.23663254734199,0.00120949042095438,0.00684402509706714
"ENSMUSG00000020185",3.58658827344404,1.01523403927157,1.359014190449,0.747037114407281,0.455041157820614,0.604901570705648
"ENSMUSG00000020186",60.894414599706,0.11211277309823,0.499518149281955,0.224441841121068,0.822413516504717,0.890754027395127
"ENSMUSG00000020189",5707.25100745989,0.345400527075042,0.157369263502396,2.19484109786015,0.0281749982627862,0.0789199884805921
"ENSMUSG00000020190",112.984316627833,-0.232190177214097,0.228819253954709,-1.01473181649327,0.31023368338775,0.462863891887284
"ENSMUSG00000020193",5.82137045678556,2.37611770578968,1.0239808698502,2.32047079760122,0.0203154228814622,0.0616528602133398
"ENSMUSG00000020196",1056.3065556358,-0.674190746315418,0.221476253492575,-3.04407689620784,0.00233395475157763,0.01153618961449
"ENSMUSG00000020198",421.982029623988,-0.422338055104697,0.179872916283247,-2.34798025089913,0.0188755220930443,0.0584308441262621
"ENSMUSG00000020205",28.9600458039571,-0.512971798869003,0.343862449091347,-1.4917935942832,0.135753263744071,0.256052751522105
"ENSMUSG00000020211",70.8325774888279,-1.04369362760671,0.349002376299884,-2.99050579159927,0.00278515847681134,0.0131673410301805
"ENSMUSG00000020212",135.315829669415,-0.859958824792037,0.284965375812258,-3.01776600873293,0.0025464544225997,0.0123350351598966
"ENSMUSG00000020218",6.70970084511244,-0.351672510581599,1.10764837957946,-0.317494718599343,0.750868246291224,0.841548493452671
